"","country","countryname","sentence_id","text","date","party","partyname","text_id"
"2481",51,"United Kingdom",903,"As part of the efforts to move healthcare into local communities and professionalise the workforce, we will task regulators with assessing the role social care workers can play in basic health treatment and monitoring.",202407,51320,"Labour Party","51320_202407_903"
"2482",51,"United Kingdom",904,"Alongside these changes, we will build consensus for the longer- term reform needed to create a sustainable National Care Service.",202407,51320,"Labour Party","51320_202407_904"
"2483",51,"United Kingdom",905,"We will explore how we best manage and support an ageing population; how integration with the NHS can be secured; how to best support working age disabled adults; and how to move to a more preventative system.",202407,51320,"Labour Party","51320_202407_905"
"2484",51,"United Kingdom",906,"Improving mental health",202407,51320,"Labour Party","51320_202407_906"
"2485",51,"United Kingdom",907,"The NHS has struggled to keep up with greater awareness of the challenges of mental health.",202407,51320,"Labour Party","51320_202407_907"
"2486",51,"United Kingdom",908,"Waiting lists for those referred for support are too high, and shamefully so for young people.",202407,51320,"Labour Party","51320_202407_908"
"2487",51,"United Kingdom",909,"Labour will bring waiting times down and intervene earlier.",202407,51320,"Labour Party","51320_202407_909"
"2488",51,"United Kingdom",910,"We will recruit an additional 8,500 new staff to treat children and adults through our first term.",202407,51320,"Labour Party","51320_202407_910"
"2489",51,"United Kingdom",911,"As part of our mission to reduce the lives lost to suicide, these new staff will be specially trained to support people at risk.",202407,51320,"Labour Party","51320_202407_911"
"2490",51,"United Kingdom",912,"Labour’s new Young Futures hubs will provide open access mental health services for children and young people in every community.",202407,51320,"Labour Party","51320_202407_912"
"2491",51,"United Kingdom",913,"Mental health legislation is also woefully out of date.",202407,51320,"Labour Party","51320_202407_913"
"2492",51,"United Kingdom",914,"The treatment of people with autism and learning difficulties is a disgrace.",202407,51320,"Labour Party","51320_202407_914"
"2493",51,"United Kingdom",915,"The operation of the Mental Health Act discriminates against Black people who are much more likely to be detained than others.",202407,51320,"Labour Party","51320_202407_915"
"2494",51,"United Kingdom",916,"Labour will modernise legislation to give patients greater choice, autonomy, enhanced rights and support, and ensure everyone is treated with dignity and respect throughout treatment.",202407,51320,"Labour Party","51320_202407_916"
"2495",51,"United Kingdom",917,"Action on public health",202407,51320,"Labour Party","51320_202407_917"
"2496",51,"United Kingdom",918,"Prevention will always be better, and cheaper, than a cure.",202407,51320,"Labour Party","51320_202407_918"
"2497",51,"United Kingdom",919,"So, we must take preventative public health measures to tackle the biggest killers and support people to live longer, healthier lives.",202407,51320,"Labour Party","51320_202407_919"
"2498",51,"United Kingdom",920,"That starts with smoking.",202407,51320,"Labour Party","51320_202407_920"
"2499",51,"United Kingdom",921,"Labour will ensure the next generation can never legally buy cigarettes and ensure all hospitals integrate ‘opt- out’ smoking cessation interventions into routine care.",202407,51320,"Labour Party","51320_202407_921"
"2500",51,"United Kingdom",922,"Labour will ban vapes from being branded and advertised to appeal to children to stop the next generation from becoming hooked on nicotine.",202407,51320,"Labour Party","51320_202407_922"
"2501",51,"United Kingdom",923,"We face a childhood obesity crisis.",202407,51320,"Labour Party","51320_202407_923"
"2502",51,"United Kingdom",924,"So, Labour is committed to banning advertising junk food to children along with the sale of high-caffeine energy drinks to under-16s.",202407,51320,"Labour Party","51320_202407_924"
"2503",51,"United Kingdom",925,"Children and young people face significant harm online, with inappropriate content too easily available at their fingertips on a smartphone.",202407,51320,"Labour Party","51320_202407_925"
"2504",51,"United Kingdom",926,"We have seen an increase in extreme misogynistic content online driving a culture of violence against women.",202407,51320,"Labour Party","51320_202407_926"
"2505",51,"United Kingdom",927,"Labour will build on the Online Safety Act, bringing forward provisions as quickly as possible, and explore further measures to keep everyone safe online, particularly when using social media.",202407,51320,"Labour Party","51320_202407_927"
"2506",51,"United Kingdom",928,"We will also give coroners more powers to access information held by technology companies after a child’s death.",202407,51320,"Labour Party","51320_202407_928"
"2507",51,"United Kingdom",929,"Labour is committed to reducing gambling-related harm.",202407,51320,"Labour Party","51320_202407_929"
"2508",51,"United Kingdom",930,"Recognising the evolution of the gambling landscape since 2005, Labour will reform gambling regulation, strengthening protections.",202407,51320,"Labour Party","51320_202407_930"
"2509",51,"United Kingdom",931,"We will continue to work with the industry on how to ensure responsible gambling.",202407,51320,"Labour Party","51320_202407_931"
"2510",51,"United Kingdom",932,"Reducing health inequalities",202407,51320,"Labour Party","51320_202407_932"
"2511",51,"United Kingdom",933,"The UK has stark health inequalities.",202407,51320,"Labour Party","51320_202407_933"
"2512",51,"United Kingdom",934,"It cannot be right that life expectancy varies so widely across and within communities.",202407,51320,"Labour Party","51320_202407_934"
"2513",51,"United Kingdom",935,"As part of our health mission, Labour will tackle the social determinants of health, halving the gap in healthy life expectancy between the richest and poorest regions in England.",202407,51320,"Labour Party","51320_202407_935"
"2514",51,"United Kingdom",936,"Never again will women’s health be neglected.",202407,51320,"Labour Party","51320_202407_936"
"2515",51,"United Kingdom",937,"Labour will prioritise women’s health as we reform the NHS.",202407,51320,"Labour Party","51320_202407_937"
"2516",51,"United Kingdom",938,"We are currently on the cusp of eradicating new cases of HIV.",202407,51320,"Labour Party","51320_202407_938"
"2517",51,"United Kingdom",939,"Labour will commission a new HIV action plan in England, in pursuit of ending HIV cases by 2030.",202407,51320,"Labour Party","51320_202407_939"
"2518",51,"United Kingdom",940,"Labour will stop the chaos in our health and care services, turn the page, and reform them in line with the principles of the NHS that Labour founded.",202407,51320,"Labour Party","51320_202407_940"
"2519",51,"United Kingdom",941,"Over the last 14 years, trust in politics has been shattered.",202407,51320,"Labour Party","51320_202407_941"
"2520",51,"United Kingdom",942,"Partying in Downing Street whilst the whole country sacrificed their freedom.",202407,51320,"Labour Party","51320_202407_942"
"2521",51,"United Kingdom",943,"Handing lucrative Covid contracts to friends and donors.",202407,51320,"Labour Party","51320_202407_943"
"2522",51,"United Kingdom",944,"Failing to expel MPs caught breaking the rules.",202407,51320,"Labour Party","51320_202407_944"
"2523",51,"United Kingdom",945,"The behaviour of the Conservatives has understandably led to a widespread belief that many politicians are in it for themselves.",202407,51320,"Labour Party","51320_202407_945"
"2524",51,"United Kingdom",946,"As a result, there is now a crisis of confidence in our political system’s ability to deliver any change.",202407,51320,"Labour Party","51320_202407_946"
"2525",51,"United Kingdom",947,"This is not limited to Westminster – in Scotland, the Scottish National Party has also failed to uphold the standards expected in public life.",202407,51320,"Labour Party","51320_202407_947"
"2526",51,"United Kingdom",948,"The scandals may be different, but the SNP has also sought to protect its own and failed to address the behaviour of its MPs and MSPs, from sexual harassment scandals to accusations of financial mismanagement and defending the inappropriate use of public expenses.",202407,51320,"Labour Party","51320_202407_948"
"2527",51,"United Kingdom",949,"The people of Scotland also deserve better from their representatives.",202407,51320,"Labour Party","51320_202407_949"
"2528",51,"United Kingdom",950,"It is not just sleaze and scandal that have eroded trust.",202407,51320,"Labour Party","51320_202407_950"
"2529",51,"United Kingdom",951,"Just as corrosive has been the inability of politicians to keep promises made to the British people.",202407,51320,"Labour Party","51320_202407_951"
